segment_id,frame_id,host_ns,analysis_time_s,valid,corner_count,centroid_x_px,centroid_y_px,shift_x_px,shift_y_px,rotation_deg,residual_px,scale,r_rms_px,quality,mm_per_pixel,mean_brightness,blur_variance,drop_before
pretest-J1-a0p01-d+1-r02-move-to,1823,2555933260132940,0.983135,1,88,240.4486,179.5259,0.9838,-0.3228,0.00184,0.0899,1.0000394,62.4808,0.8937,0.187423,131.902,437.662,0
pretest-J1-a0p01-d+1-r02-move-to,1824,2555933267695520,0.990698,1,88,240.4486,179.4600,0.9838,-0.3887,-0.01648,0.0890,1.0000366,62.4806,0.8947,0.187423,131.909,384.963,0
pretest-J1-a0p01-d+1-r02-move-to,1825,2555933275258100,0.998261,1,88,239.5046,179.4699,0.0398,-0.3788,0.00340,0.0730,1.0000669,62.4825,0.9129,0.187423,131.898,584.454,0
pretest-J1-a0p01-d+1-r02-move-to,1826,2555933282820680,1.005823,1,88,238.5418,179.5281,-0.9230,-0.3206,0.00299,0.0914,0.9999171,62.4731,0.8922,0.187423,131.894,443.095,0
pretest-J1-a0p01-d+1-r02-move-to,1827,2555933290383260,1.013386,1,88,239.5094,178.5749,0.0446,-1.2738,0.00106,0.0557,1.0000318,62.4803,0.9328,0.187423,131.913,464.773,0
pretest-J1-a0p01-d+1-r02-move-to,1828,2555933297945840,1.020948,1,88,239.4386,179.4784,-0.0262,-0.3703,-0.00554,0.0732,1.0000337,62.4804,0.9126,0.187423,131.914,435.886,0
pretest-J1-a0p01-d+1-r02-move-to,1829,2555933305508420,1.028511,1,88,239.4462,179.4773,-0.0186,-0.3714,0.00505,0.0689,1.0000120,62.4791,0.9175,0.187423,131.904,438.324,0
pretest-J1-a0p01-d+1-r02-move-to,1830,2555933313071000,1.036074,1,88,238.4756,179.7324,-0.9892,-0.1163,-0.11971,0.1393,0.9999101,62.4728,0.8403,0.187423,131.901,434.745,0
pretest-J1-a0p01-d+1-r02-move-to,1831,2555933320633580,1.043636,1,88,239.4885,179.4711,0.0237,-0.3776,0.00016,0.0704,1.0000565,62.4818,0.9159,0.187423,131.907,589.277,0
pretest-J1-a0p01-d+1-r02-move-to,1832,2555933328196160,1.051199,1,88,239.4914,179.5858,0.0266,-0.2629,-0.00378,0.0695,0.9999987,62.4782,0.9167,0.187423,131.885,511.129,0
pretest-J1-a0p01-d+1-r02-move-to,1833,2555933335758740,1.058761,1,88,239.4890,179.5604,0.0242,-0.2883,-0.00872,0.0698,1.0000477,62.4813,0.9166,0.187423,131.906,508.244,0
pretest-J1-a0p01-d+1-r02-move-to,1834,2555933343321320,1.066324,1,88,238.4898,179.5403,-0.9750,-0.3084,0.00436,0.0866,0.9999570,62.4756,0.8974,0.187423,131.896,554.918,0
pretest-J1-a0p01-d+1-r02-move-to,1835,2555933350883900,1.073886,1,88,239.3630,178.5322,-0.1018,-1.3165,-0.03431,0.0811,0.9999660,62.4762,0.9036,0.187423,131.893,381.930,0
pretest-J1-a0p01-d+1-r02-move-to,1836,2555933358446480,1.081449,1,88,239.4645,180.2683,-0.0003,0.4196,0.01792,0.0777,1.0000504,62.4815,0.9075,0.187423,131.904,381.836,0
pretest-J1-a0p01-d+1-r02-move-to,1837,2555933366009060,1.089012,1,88,239.7669,179.3741,0.3021,-0.4746,-0.18846,0.1458,1.0000763,62.4832,0.8335,0.187423,131.909,373.913,0
pretest-J1-a0p01-d+1-r02-move-to,1838,2555933373571640,1.096574,1,88,238.4816,178.9872,-0.9832,-0.8615,0.01000,0.0782,0.9999659,62.4762,0.9069,0.187423,131.909,478.479,0
pretest-J1-a0p01-d+1-r02-move-to,1839,2555933381134220,1.104137,1,88,239.5278,179.5227,0.0630,-0.3260,0.00599,0.0715,1.0000565,62.4818,0.9146,0.187423,131.911,514.956,0
pretest-J1-a0p01-d+1-r02-move-to,1840,2555933388696800,1.111699,1,88,239.4748,179.5255,0.0100,-0.3232,0.00314,0.0693,0.9999865,62.4775,0.9170,0.187423,131.888,586.096,0
pretest-J1-a0p01-d+1-r02-move-to,1841,2555933396259380,1.119262,1,88,239.5322,179.5133,0.0674,-0.3354,-0.00195,0.0732,1.0000565,62.4818,0.9127,0.187423,131.891,550.542,0
pretest-J1-a0p01-d+1-r02-move-to,1842,2555933403821960,1.126824,1,88,239.4448,179.5179,-0.0200,-0.3308,0.00327,0.0687,1.0000835,62.4835,0.9180,0.187423,131.906,480.602,0
pretest-J1-a0p01-d+1-r02-move-to,1843,2555933411384540,1.134387,1,88,239.5145,179.4791,0.0497,-0.3696,-0.00407,0.0686,1.0000554,62.4818,0.9179,0.187423,131.896,565.245,0
pretest-J1-a0p01-d+1-r02-move-to,1844,2555933418947120,1.141950,1,88,240.4509,179.5148,0.9861,-0.3339,0.00098,0.0922,1.0000393,62.4808,0.8912,0.187423,131.902,486.588,0
pretest-J1-a0p01-d+1-r02-move-to,1845,2555933426509700,1.149512,1,88,240.4752,179.5443,1.0104,-0.3044,0.00765,0.0895,1.0000358,62.4806,0.8942,0.187423,131.896,459.975,0
pretest-J1-a0p01-d+1-r02-move-to,1846,2555933434072280,1.157075,1,88,239.4704,179.4781,0.0056,-0.3706,-0.00654,0.0668,1.0000066,62.4787,0.9199,0.187423,131.905,525.231,0
pretest-J1-a0p01-d+1-r02-move-to,1847,2555933441634860,1.164637,1,88,239.5386,179.5302,0.0738,-0.3185,0.00805,0.0718,1.0000256,62.4799,0.9142,0.187423,131.898,417.845,0
pretest-J1-a0p01-d+1-r02-move-to,1848,2555933449197440,1.172200,1,88,239.5284,179.5032,0.0636,-0.3455,-0.00290,0.0703,1.0000806,62.4833,0.9161,0.187423,131.911,568.743,0
pretest-J1-a0p01-d+1-r02-move-to,1849,2555933456760020,1.179763,1,88,238.9450,179.0729,-0.5198,-0.7758,-0.08253,0.0974,0.9999977,62.4782,0.8854,0.187423,131.901,365.456,0
pretest-J1-a0p01-d+1-r02-move-to,1850,2555933464322600,1.187325,1,88,239.3340,179.4746,-0.1308,-0.3741,0.02749,0.1009,1.0000514,62.4816,0.8816,0.187423,131.901,389.332,0
pretest-J1-a0p01-d+1-r02-move-to,1851,2555933471885180,1.194888,1,88,239.4855,179.5410,0.0207,-0.3077,-0.00089,0.0666,1.0000244,62.4798,0.9202,0.187423,131.914,542.080,0
pretest-J1-a0p01-d+1-r02-move-to,1852,2555933479447760,1.202450,1,88,239.4550,178.9230,-0.0098,-0.9257,0.06637,0.0876,1.0000215,62.4797,0.8963,0.187423,131.893,372.316,0
pretest-J1-a0p01-d+1-r02-move-to,1853,2555933487010340,1.210013,1,88,239.5155,178.9980,0.0507,-0.8507,-0.01260,0.0541,0.9999935,62.4779,0.9346,0.187423,131.913,422.818,0
pretest-J1-a0p01-d+1-r02-move-to,1854,2555933494572920,1.217575,1,88,239.5343,180.4696,0.0695,0.6209,-0.00177,0.0365,1.0000206,62.4796,0.9554,0.187423,131.909,428.565,0
pretest-J1-a0p01-d+1-r02-move-to,1855,2555933502135500,1.225138,1,88,239.4890,179.5416,0.0242,-0.3071,0.00678,0.0720,1.0000206,62.4796,0.9139,0.187423,131.894,528.679,0
pretest-J1-a0p01-d+1-r02-move-to,1856,2555933509698080,1.232701,1,88,240.3852,178.5308,0.9204,-1.3179,0.00030,0.0843,1.0000009,62.4784,0.9000,0.187423,131.900,389.069,0
pretest-J1-a0p01-d+1-r02-move-to,1857,2555933517260660,1.240263,1,88,239.4741,179.2459,0.0093,-0.6028,0.09825,0.1128,1.0000029,62.4785,0.8685,0.187423,131.909,447.108,0
pretest-J1-a0p01-d+1-r02-move-to,1858,2555933524823240,1.247826,1,88,238.0022,178.5245,-1.4626,-1.3242,-0.00549,0.0589,1.0000211,62.4796,0.9291,0.187423,131.910,400.209,0
pretest-J1-a0p01-d+1-r02-move-to,1859,2555933532385820,1.255388,1,88,239.4851,180.4697,0.0203,0.6210,0.00481,0.0319,1.0000085,62.4788,0.9609,0.187423,131.905,580.377,0
pretest-J1-a0p01-d+1-r02-move-to,1860,2555933539948400,1.262951,1,88,238.9532,179.0095,-0.5116,-0.8392,0.02418,0.0670,0.9999735,62.4766,0.9197,0.187423,131.907,365.239,0
pretest-J1-a0p01-d+1-r02-move-to,1861,2555933547510980,1.270513,1,88,239.5272,179.4752,0.0624,-0.3735,0.00197,0.0678,1.0000673,62.4825,0.9189,0.187423,131.908,479.209,0
pretest-J1-a0p01-d+1-r02-move-to,1862,2555933555073560,1.278076,1,88,239.5252,178.5191,0.0604,-1.3296,0.00125,0.0452,0.9999923,62.4778,0.9450,0.187423,131.895,501.862,0
pretest-J1-a0p01-d+1-r02-move-to,1863,2555933562636140,1.285639,1,88,239.4399,179.5254,-0.0249,-0.3233,0.00212,0.0702,1.0000664,62.4825,0.9161,0.187423,131.903,420.173,0
pretest-J1-a0p01-d+1-r02-move-to,1864,2555933570198720,1.293201,1,88,239.5207,180.2822,0.0559,0.4335,-0.06369,0.0973,1.0000243,62.4799,0.8854,0.187423,131.904,394.792,0
pretest-J1-a0p01-d+1-r02-move-to,1865,2555933577761300,1.300764,1,88,239.4546,179.4708,-0.0102,-0.3779,0.00583,0.0655,1.0000490,62.4814,0.9214,0.187423,131.899,452.072,0
pretest-J1-a0p01-d+1-r02-move-to,1866,2555933585323880,1.308326,1,88,240.3903,179.4415,0.9255,-0.4072,-0.06738,0.1312,0.9999833,62.4774,0.8487,0.187423,131.900,378.268,0
pretest-J1-a0p01-d+1-r02-move-to,1867,2555933592886460,1.315889,1,88,240.4731,180.0391,1.0083,0.1905,0.04480,0.0895,1.0000253,62.4799,0.8942,0.187423,131.896,409.901,0
pretest-J1-a0p01-d+1-r02-move-to,1868,2555933600449040,1.323452,1,88,238.5395,179.4790,-0.9253,-0.3697,0.00586,0.0887,0.9999593,62.4758,0.8951,0.187423,131.905,466.501,0
pretest-J1-a0p01-d+1-r02-move-to,1869,2555933608011620,1.331014,1,88,239.4723,178.5472,0.0075,-1.3015,-0.00422,0.0455,1.0000238,62.4798,0.9447,0.187423,131.901,451.416,0
pretest-J1-a0p01-d+1-r02-move-to,1870,2555933615574200,1.338577,1,88,239.4731,180.5350,0.0083,0.6863,0.00529,0.0326,1.0000892,62.4838,0.9606,0.187423,131.905,493.859,0
pretest-J1-a0p01-d+1-r02-move-to,1871,2555933623136780,1.346139,1,88,239.4760,179.5349,0.0112,-0.3138,0.00224,0.0673,1.0000409,62.4809,0.9193,0.187423,131.905,527.773,0
pretest-J1-a0p01-d+1-r02-move-to,1872,2555933630699360,1.353702,1,88,240.4588,179.5125,0.9940,-0.3362,-0.00518,0.0904,1.0000629,62.4823,0.8933,0.187423,131.899,555.845,0
pretest-J1-a0p01-d+1-r02-move-to,1873,2555933638261940,1.361264,1,88,239.4617,179.4182,-0.0031,-0.4305,-0.02690,0.0873,0.9999957,62.4781,0.8966,0.187423,131.894,384.426,0
pretest-J1-a0p01-d+1-r02-move-to,1874,2555933645824520,1.368827,1,88,239.4482,179.4721,-0.0166,-0.3765,0.00809,0.0710,1.0000674,62.4825,0.9152,0.187423,131.901,421.553,0
pretest-J1-a0p01-d+1-r02-move-to,1875,2555933653387100,1.376390,1,88,238.5182,178.9432,-0.9466,-0.9054,-0.01892,0.0918,0.9998750,62.4705,0.8920,0.187423,131.906,405.664,0
pretest-J1-a0p01-d+1-r02-move-to,1876,2555933660949680,1.383952,1,88,238.5627,179.5074,-0.9021,-0.3413,-0.00704,0.0930,0.9999453,62.4749,0.8903,0.187423,131.897,509.720,0
pretest-J1-a0p01-d+1-r02-move-to,1877,2555933668512260,1.391515,1,88,239.4468,178.4880,-0.0180,-1.3607,0.00758,0.0523,0.9999514,62.4753,0.9368,0.187423,131.904,493.625,0
pretest-J1-a0p01-d+1-r02-move-to,1878,2555933676074840,1.399077,1,88,239.5336,179.5158,0.0688,-0.3329,0.00032,0.0691,1.0000978,62.4844,0.9176,0.187423,131.904,510.152,0
pretest-J1-a0p01-d+1-r02-move-to,1879,2555933683637420,1.406640,1,88,239.5335,179.5399,0.0687,-0.3088,-0.00612,0.0718,1.0000394,62.4808,0.9142,0.187423,131.903,403.740,0
pretest-J1-a0p01-d+1-r02-move-to,1880,2555933691200000,1.414203,1,88,240.4677,180.2720,1.0029,0.4233,0.13392,0.1388,1.0001023,62.4848,0.8408,0.187423,131.900,393.829,0
pretest-J1-a0p01-d+1-r02-move-to,1881,2555933698762580,1.421765,1,88,240.4571,179.5220,0.9923,-0.3267,0.00653,0.0903,1.0000257,62.4799,0.8933,0.187423,131.896,493.049,0
pretest-J1-a0p01-d+1-r02-move-to,1882,2555933706325160,1.429328,1,88,239.4586,179.4752,-0.0062,-0.3735,0.00793,0.0693,1.0000750,62.4830,0.9172,0.187423,131.900,457.695,0
pretest-J1-a0p01-d+1-r02-move-to,1883,2555933713887740,1.436890,1,88,239.5176,179.5112,0.0528,-0.3375,-0.00360,0.0704,1.0000706,62.4827,0.9159,0.187423,131.913,633.512,0
pretest-J1-a0p01-d+1-r02-move-to,1884,2555933721450320,1.444453,1,88,239.4727,178.5375,0.0079,-1.3112,0.00016,0.0450,0.9999735,62.4766,0.9453,0.187423,131.910,472.580,0
pretest-J1-a0p01-d+1-r02-move-to,1885,2555933729012900,1.452015,1,88,239.4673,179.2975,0.0025,-0.5512,-0.07796,0.1101,1.0000108,62.4790,0.8715,0.187423,131.910,401.251,0
pretest-J1-a0p01-d+1-r02-move-to,1886,2555933736575480,1.459578,1,88,239.2080,178.5243,-0.2568,-1.3244,-0.02698,0.0962,1.0000356,62.4806,0.8867,0.187423,131.922,395.826,0
pretest-J1-a0p01-d+1-r02-move-to,1887,2555933744138060,1.467141,1,88,239.3452,179.4804,-0.1196,-0.3683,-0.03306,0.1040,1.0000411,62.4809,0.8781,0.187423,131.891,412.709,0
pretest-J1-a0p01-d+1-r02-move-to,1888,2555933751700640,1.474703,1,88,238.5332,179.4812,-0.9316,-0.3675,-0.00327,0.0879,0.9999685,62.4764,0.8960,0.187423,131.895,504.042,0
pretest-J1-a0p01-d+1-r02-move-to,1889,2555933759263220,1.482266,1,88,239.4641,179.5378,-0.0007,-0.3109,0.00207,0.0692,1.0000517,62.4815,0.9172,0.187423,131.903,434.481,0
pretest-J1-a0p01-d-1-r01-move-to,1890,2555933766825800,0.000000,1,88,238.9222,178.7089,-0.6042,-0.7868,-0.09646,0.0000,0.9999153,62.4755,1.0000,0.187570,131.905,368.377,0
pretest-J1-a0p01-d-1-r01-move-to,1891,2555933774388380,0.007563,1,88,239.5322,180.4834,0.0058,0.9878,0.02722,0.1072,1.0000351,62.4831,0.8748,0.187570,131.904,491.603,0
pretest-J1-a0p01-d-1-r01-move-to,1892,2555933781950960,0.015125,1,88,239.4930,178.9799,-0.0333,-0.5157,0.03915,0.1098,0.9999523,62.4779,0.8718,0.187570,131.901,511.370,0
pretest-J1-a0p01-d-1-r01-move-to,1893,2555933789513540,0.022688,1,88,238.5310,179.5530,-0.9954,0.0573,0.01433,0.1075,0.9999615,62.4785,0.8743,0.187570,131.901,386.140,0
pretest-J1-a0p01-d-1-r01-move-to,1894,2555933797076120,0.030250,1,88,240.4506,179.5152,0.9243,0.0196,0.02735,0.1112,1.0000059,62.4813,0.8704,0.187570,131.903,521.029,0
pretest-J1-a0p01-d-1-r01-move-to,1895,2555933804638700,0.037813,1,88,239.4738,179.1881,-0.0526,-0.3076,-0.09437,0.1314,1.0000180,62.4820,0.8487,0.187570,131.898,431.350,0
pretest-J1-a0p01-d-1-r01-move-to,1896,2555933812201280,0.045375,1,88,239.5066,180.0166,-0.0197,0.5209,0.01835,0.1151,1.0000675,62.4851,0.8665,0.187570,131.898,479.997,0
pretest-J1-a0p01-d-1-r01-move-to,1897,2555933819763860,0.052938,1,88,240.4679,180.3868,0.9415,0.8912,-0.03620,0.1337,1.0000386,62.4833,0.8463,0.187570,131.902,400.789,0
pretest-J1-a0p01-d-1-r01-move-to,1898,2555933827326440,0.060501,1,88,239.4954,179.4709,-0.0309,-0.0247,0.02834,0.1104,0.9999954,62.4806,0.8713,0.187570,131.898,604.683,0
pretest-J1-a0p01-d-1-r01-move-to,1899,2555933834889020,0.068063,1,88,239.4590,179.4930,-0.0674,-0.0027,0.02233,0.1127,1.0000000,62.4809,0.8688,0.187570,131.912,564.173,0
pretest-J1-a0p01-d-1-r01-move-to,1900,2555933842451600,0.075626,1,88,239.5061,179.5399,-0.0203,0.0443,0.02636,0.1121,1.0000228,62.4823,0.8695,0.187570,131.895,528.070,0
pretest-J1-a0p01-d-1-r01-move-to,1901,2555933850014180,0.083188,1,88,239.4787,178.6122,-0.0476,-0.8834,0.02360,0.1058,0.9999877,62.4801,0.8762,0.187570,131.915,465.446,0
pretest-J1-a0p01-d-1-r01-move-to,1902,2555933857576760,0.090751,1,88,238.9713,178.5332,-0.5551,-0.9625,0.01749,0.1037,0.9999190,62.4758,0.8784,0.187570,131.894,375.124,0
pretest-J1-a0p01-d-1-r01-move-to,1903,2555933865139340,0.098314,1,88,239.5049,179.5363,-0.0215,0.0407,0.02575,0.1147,0.9999991,62.4808,0.8666,0.187570,131.894,587.867,0
pretest-J1-a0p01-d-1-r01-move-to,1904,2555933872701920,0.105876,1,88,239.4854,179.0136,-0.0410,-0.4821,0.03370,0.1046,1.0000255,62.4825,0.8777,0.187570,131.913,485.810,0
pretest-J1-a0p01-d-1-r01-move-to,1905,2555933880264500,0.113439,1,88,239.4684,179.4887,-0.0580,-0.0070,0.02682,0.1148,1.0000086,62.4814,0.8665,0.187570,131.903,612.072,0
pretest-J1-a0p01-d-1-r01-move-to,1906,2555933887827080,0.121001,1,88,239.5481,179.5295,0.0217,0.0339,0.01977,0.1171,1.0000109,62.4816,0.8640,0.187570,131.900,412.613,0
pretest-J1-a0p01-d-1-r01-move-to,1907,2555933895389660,0.128564,1,88,238.5182,179.5418,-1.0082,0.0461,0.02939,0.1068,0.9999295,62.4765,0.8750,0.187570,131.899,452.166,0
pretest-J1-a0p01-d-1-r01-move-to,1908,2555933902952240,0.136126,1,88,239.3902,179.5204,-0.1361,0.0247,0.02955,0.1167,0.9999785,62.4796,0.8643,0.187570,131.901,435.473,0
pretest-J1-a0p01-d-1-r01-move-to,1909,2555933910514820,0.143689,1,88,239.4996,179.5528,-0.0267,0.0572,0.03108,0.1150,0.9999695,62.4790,0.8661,0.187570,131.901,516.813,0
pretest-J1-a0p01-d-1-r01-move-to,1910,2555933918077400,0.151252,1,88,239.4412,179.5193,-0.0852,0.0236,0.03285,0.1106,1.0000492,62.4840,0.8712,0.187570,131.905,473.996,0
pretest-J1-a0p01-d-1-r01-move-to,1911,2555933925639980,0.158814,1,88,239.5135,179.5570,-0.0128,0.0613,0.02479,0.1112,1.0000222,62.4823,0.8704,0.187570,131.899,442.464,0
pretest-J1-a0p01-d-1-r01-move-to,1912,2555933933202560,0.166377,1,88,239.8203,178.5346,0.2940,-0.9611,0.05067,0.1170,0.9999127,62.4754,0.8639,0.187570,131.906,376.553,0
pretest-J1-a0p01-d-1-r01-move-to,1913,2555933940765140,0.173939,1,88,238.5392,179.4818,-0.9872,-0.0139,0.03121,0.1079,0.9999666,62.4788,0.8738,0.187570,131.919,479.603,0
pretest-J1-a0p01-d-1-r01-move-to,1914,2555933948327720,0.181502,1,88,239.4711,178.9211,-0.0553,-0.5746,0.08460,0.1353,0.9997878,62.4677,0.8447,0.187570,131.902,411.099,0
pretest-J1-a0p01-d-1-r01-move-to,1915,2555933955890300,0.189065,1,88,239.4834,179.4620,-0.0430,-0.0337,0.02016,0.1134,1.0000091,62.4815,0.8680,0.187570,131.906,513.945,0
pretest-J1-a0p01-d-1-r01-move-to,1916,2555933963452880,0.196627,1,88,239.4562,179.4831,-0.0702,-0.0126,0.02195,0.1141,1.0000104,62.4815,0.8672,0.187570,131.908,494.952,0
pretest-J1-a0p01-d-1-r01-move-to,1917,2555933971015460,0.204190,1,88,239.4627,179.5295,-0.0637,0.0338,0.02726,0.1115,1.0000289,62.4827,0.8702,0.187570,131.906,472.336,0
pretest-J1-a0p01-d-1-r01-move-to,1918,2555933978578040,0.211752,1,88,239.5444,179.5234,0.0180,0.0277,0.02857,0.1143,1.0000137,62.4817,0.8671,0.187570,131.892,430.912,0
pretest-J1-a0p01-d-1-r01-move-to,1919,2555933986140620,0.219315,1,88,239.9910,179.4924,0.4646,-0.0032,0.03635,0.1059,0.9999827,62.4798,0.8761,0.187570,131.894,491.111,0
pretest-J1-a0p01-d-1-r01-move-to,1920,2555933993703200,0.226877,1,88,238.4688,179.5454,-1.0576,0.0498,0.02744,0.1077,0.9999196,62.4759,0.8740,0.187570,131.897,415.456,0
pretest-J1-a0p01-d-1-r01-move-to,1921,2555934001265780,0.234440,1,88,238.4900,181.4619,-1.0364,1.9662,0.02654,0.0986,0.9999218,62.4760,0.8841,0.187570,131.898,539.883,0
pretest-J1-a0p01-d-1-r01-move-to,1922,2555934008828360,0.242003,1,88,238.5360,178.5108,-0.9904,-0.9849,0.02279,0.1006,0.9998877,62.4738,0.8819,0.187570,131.897,521.315,0
pretest-J1-a0p01-d-1-r01-move-to,1923,2555934016390940,0.249565,1,88,239.3799,180.0123,-0.1464,0.5167,-0.01477,0.1274,0.9999928,62.4805,0.8529,0.187570,131.907,367.999,0
pretest-J1-a0p01-d-1-r01-move-to,1924,2555934023953520,0.257128,1,88,238.0139,179.4806,-1.5125,-0.0151,0.03211,0.1064,1.0000058,62.4812,0.8756,0.187570,131.901,417.498,0
pretest-J1-a0p01-d-1-r01-move-to,1925,2555934031516100,0.264690,1,88,238.5887,179.5222,-0.9377,0.0266,0.01428,0.1172,0.9998987,62.4746,0.8638,0.187570,131.911,438.549,0
pretest-J1-a0p01-d-1-r01-move-to,1926,2555934039078680,0.272253,1,88,237.9965,179.5213,-1.5298,0.0256,0.01612,0.1071,0.9999434,62.4773,0.8747,0.187570,131.911,429.900,0
pretest-J1-a0p01-d-1-r01-move-to,1927,2555934046641260,0.279815,1,88,239.4664,178.9896,-0.0600,-0.5061,0.01744,0.1048,1.0000080,62.4814,0.8774,0.187570,131.896,388.234,0
pretest-J1-a0p01-d-1-r01-move-to,1928,2555934054203840,0.287378,1,88,240.4511,179.5196,0.9247,0.0239,0.02364,0.1110,1.0000253,62.4825,0.8707,0.187570,131.900,479.717,0
pretest-J1-a0p01-d-1-r01-move-to,1929,2555934061766420,0.294941,1,88,238.5405,179.5490,-0.9859,0.0533,0.02617,0.1087,0.9999034,62.4748,0.8729,0.187570,131.909,377.846,0
pretest-J1-a0p01-d-1-r01-move-to,1930,2555934069329000,0.302503,1,88,238.5043,179.4661,-1.0221,-0.0296,0.02663,0.1079,0.9999266,62.4763,0.8739,0.187570,131.907,568.613,0
pretest-J1-a0p01-d-1-r01-move-to,1931,2555934076891580,0.310066,1,88,239.4583,179.5155,-0.0681,0.0198,0.02602,0.1128,0.9999924,62.4804,0.8686,0.187570,131.895,554.400,0
pretest-J1-a0p01-d-1-r01-move-to,1932,2555934084454160,0.317628,1,88,239.9368,179.4936,0.4104,-0.0021,0.06303,0.1153,1.0000393,62.4833,0.8660,0.187570,131.892,481.485,0
pretest-J1-a0p01-d-1-r01-move-to,1933,2555934092016740,0.325191,1,88,239.5004,179.5257,-0.0260,0.0300,0.02766,0.1152,0.9999738,62.4793,0.8660,0.187570,131.905,633.385,0
pretest-J1-a0p01-d-1-r01-move-to,1934,2555934099579320,0.332754,1,88,239.5102,179.4632,-0.0162,-0.0324,0.02545,0.1113,1.0000115,62.4816,0.8703,0.187570,131.904,493.775,0
pretest-J1-a0p01-d-1-r01-move-to,1935,2555934107141900,0.340316,1,88,238.6971,179.4753,-0.8293,-0.0203,-0.00452,0.1308,0.9999465,62.4776,0.8492,0.187570,131.904,402.343,0
pretest-J1-a0p01-d-1-r01-move-to,1936,2555934114704480,0.347879,1,88,238.9913,179.5275,-0.5351,0.0319,0.02468,0.1049,1.0000024,62.4810,0.8773,0.187570,131.899,388.745,0
pretest-J1-a0p01-d-1-r01-move-to,1937,2555934122267060,0.355441,1,88,239.5258,179.4803,-0.0006,-0.0154,0.02729,0.1130,0.9999904,62.4803,0.8683,0.187570,131.902,496.580,0
pretest-J1-a0p01-d-1-r01-move-to,1938,2555934129829640,0.363004,1,88,238.5389,179.5168,-0.9875,0.0212,0.02396,0.1087,0.9999227,62.4761,0.8730,0.187570,131.902,489.886,0
pretest-J1-a0p01-d-1-r01-move-to,1939,2555934137392220,0.370566,1,88,239.0055,179.7342,-0.5209,0.2386,0.08989,0.1430,0.9999743,62.4793,0.8363,0.187570,131.905,366.595,0
pretest-J1-a0p01-d-1-r01-move-to,1940,2555934144954800,0.378129,1,88,239.4711,178.5486,-0.0552,-0.9470,0.03071,0.1027,1.0000032,62.4811,0.8797,0.187570,131.902,452.005,0
pretest-J1-a0p01-d-1-r01-move-to,1941,2555934152517380,0.385692,1,88,239.4600,178.5255,-0.0664,-0.9702,0.02637,0.1052,0.9999589,62.4783,0.8768,0.187570,131.911,491.979,0
pretest-J1-a0p01-d-1-r01-move-to,1942,2555934160079960,0.393254,1,88,238.5458,179.5235,-0.9806,0.0279,0.02427,0.1076,0.9998874,62.4738,0.8742,0.187570,131.902,457.683,0
pretest-J1-a0p01-d-1-r01-move-to,1943,2555934167642540,0.400817,1,88,239.4609,179.0230,-0.0655,-0.4727,0.05600,0.1099,0.9999742,62.4793,0.8717,0.187570,131.904,376.289,0
pretest-J1-a0p01-d-1-r01-move-to,1944,2555934175205120,0.408379,1,88,239.5300,179.5291,0.0036,0.0334,0.02566,0.1131,0.9999782,62.4795,0.8683,0.187570,131.900,453.476,0
pretest-J1-a0p01-d-1-r01-move-to,1945,2555934182767700,0.415942,1,88,239.1316,179.1322,-0.3948,-0.3635,-0.13189,0.1326,0.9999137,62.4755,0.8472,0.187570,131.910,364.723,0
pretest-J1-a0p01-d-1-r01-move-to,1946,2555934190330280,0.423504,1,88,238.5436,179.5137,-0.9828,0.0181,0.02082,0.1077,0.9999533,62.4780,0.8741,0.187570,131.902,502.871,0
pretest-J1-a0p01-d-1-r01-move-to,1947,2555934197892860,0.431067,1,88,239.4468,178.5342,-0.0796,-0.9615,0.01834,0.1066,0.9999556,62.4781,0.8753,0.187570,131.896,395.939,0
pretest-J1-a0p01-d-1-r01-move-to,1948,2555934205455440,0.438630,1,88,238.9871,179.4833,-0.5392,-0.0124,0.03274,0.1040,0.9999484,62.4776,0.8781,0.187570,131.907,437.967,0
pretest-J1-a0p01-d-1-r01-move-to,1949,2555934213018020,0.446192,1,88,239.0946,179.4708,-0.4318,-0.0248,0.07189,0.1326,0.9999879,62.4802,0.8474,0.187570,131.906,377.458,0
pretest-J1-a0p01-d-1-r01-move-to,1950,2555934220580600,0.453755,1,88,239.4428,179.4821,-0.0836,-0.0136,0.02427,0.1129,0.9999722,62.4791,0.8685,0.187570,131.896,441.188,0
pretest-J1-a0p01-d-1-r01-move-to,1951,2555934228143180,0.461317,1,88,238.9942,179.5148,-0.5322,0.0191,0.02831,0.1034,1.0000321,62.4829,0.8790,0.187570,131.895,466.254,0
pretest-J1-a0p01-d-1-r01-move-to,1952,2555934235705760,0.468880,1,88,238.4834,179.4433,-1.0430,-0.0524,0.01477,0.1087,0.9998819,62.4735,0.8730,0.187570,131.896,479.227,0
pretest-J1-a0p01-d-1-r01-move-to,1953,2555934243268340,0.476443,1,88,239.4204,179.5097,-0.1060,0.0140,0.02020,0.1132,1.0000479,62.4839,0.8684,0.187570,131.908,506.121,0
pretest-J1-a0p01-d-1-r01-move-to,1954,2555934250830920,0.484005,1,88,239.5082,179.6858,-0.0182,0.1902,-0.02589,0.1236,0.9999658,62.4788,0.8569,0.187570,131.903,470.542,0
